#Aux Scan Info
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#--------------------------------------------------------
#Status Flags
#NumFlag: 0 - OK, 999 - DNE, nnn - (?)
#
#--------------------------------------------------------
#StartDate	StartTime	EndDate	EndTime	StartSecs	EndSecs	NumBins	BinTime	ScanMinHV	ScanMaxHV	UP/DN	BinLim1	BinLim2	BinLim3	BinLim4	BinLim5	BinLim6	BinLim7	BinLim8	BinLim9	BinLim10	BinLim11	BinLim12	BinLim13	BinLim14	BinLim15	BinLim16	BinLim17	BinLim18	BinLim19	BinLim20	BinLim21	BinLim22	BinLim23	BinLim24	BinLim25	BinLim26	BinLim27	BinLim28	BinLim29	BinLim30	BinLim31	BinLim32	BinLim33	BinLim34	BinLim35	BinLim36	BinLim37	BinLim38	BinLim39	BinLim40	BinLim41	BinLim42	BinLim43	BinLim44	BinLim45	BinLim46	BinLim47	BinLim48	BinLim49	BinLim50	BinLim51	BinLim52	BinLim53	BinLim54	BinLim55	BinLim56	BinLim57	BinLim58	BinLim59	BinLim60	BinLim61	BinLim62	BinLim63	BinLim64	BinLim65	BinLim66	BinLim67	BinLim68	BinLim69	BinLim70	BinLim71	BinLim72	BinLim73	BinLim74	BinLim75	BinLim76	BinLim77	BinLim78	BinLim79	BinLim80	BinLim81	BinLim82	BinLim83	BinLim84	BinLim85	BinLim86	BinLim87	BinLim88	BinLim89	BinLim90	BinLim91	BinLim92	BinLim93	BinLim94	BinLim95	BinLim96	BinLim97	BinLim98	BinLim99	BinLim100	BinLim101	BinLim102	BinLim103	BinLim104	BinLim105	BinLim106	BinLim107	BinLim108	BinLim109	BinLim110	BinLim111	BinLim112	BinLim113	BinLim114	BinLim115	BinLim116	BinLim117	BinLim118	BinLim119	BinLim120	BinLim121	Fadj	CPCBAvg	CPCBSdev	TotScanConc	TotScanArea	TotScanVol	TotScanMass	ScanDensity	Numflg
231031	19:58:40.485	231031	20:00:40.481	6218	6338	120	1.000	2.625	4686.207	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.38	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.64	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	44248.463	4483.434	239.478	239.478	1.000	0
231031	20:01:04.594	231031	20:03:04.592	6362	6482	120	1.000	2.625	4686.203	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.38	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.87	83.75	86.76	89.88	93.13	96.52	100.04	103.72	107.55	111.55	115.71	120.06	124.60	129.34	134.30	139.48	144.90	150.56	156.50	162.71	169.23	176.05	183.21	190.73	198.62	206.91	215.63	224.79	234.43	244.58	255.27	266.54	278.41	290.94	304.16	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.64	485.76	510.26	536.21	563.72	592.89	623.81	656.61	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	44557.892	4357.803	229.319	229.319	1.000	0
231031	20:03:28.701	231031	20:05:28.703	6506	6626	120	1.000	2.625	4686.239	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.38	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.87	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.90	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.63	224.79	234.43	244.58	255.27	266.54	278.41	290.94	304.16	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.64	485.76	510.25	536.21	563.72	592.89	623.81	656.61	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	46513.388	4396.036	231.973	231.973	1.000	0
231031	20:05:52.821	231031	20:07:52.821	6650	6770	120	1.000	2.625	4686.122	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.85	348.42	364.88	382.28	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	48054.880	4407.288	230.170	230.170	1.000	0
231031	20:08:16.927	231031	20:10:16.927	6794	6914	120	1.000	2.625	4686.146	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	48444.695	4409.288	227.916	227.916	1.000	0
231031	20:10:41.028	231031	20:12:41.030	6938	7058	120	1.000	2.625	4686.381	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.62	206.91	215.62	224.78	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.84	348.42	364.88	382.28	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	49851.680	4489.979	232.617	232.617	1.000	0
231031	20:13:05.142	231031	20:15:05.137	7082	7202	120	1.000	2.626	4686.871	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.62	206.91	215.62	224.78	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.84	348.42	364.88	382.28	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	49401.044	4440.930	229.780	229.780	1.000	0
231031	20:15:29.246	231031	20:17:29.254	7226	7347	120	1.000	2.625	4686.399	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.38	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.87	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.64	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	48424.494	4454.253	230.912	230.912	1.000	0
231031	20:17:53.365	231031	20:19:53.368	7371	7491	120	1.000	2.625	4686.316	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.38	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	47702.179	4452.955	233.730	233.730	1.000	0
231031	20:20:17.473	231031	20:22:17.474	7515	7635	120	1.000	2.626	4686.664	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.62	206.91	215.62	224.78	234.43	244.57	255.26	266.53	278.41	290.93	304.15	318.10	332.84	348.42	364.88	382.28	400.69	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	47076.133	4514.354	237.593	237.593	1.000	0
231031	20:22:41.584	231031	20:24:41.590	7659	7779	120	1.000	2.626	4686.391	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.87	93.13	96.51	100.04	103.71	107.54	111.54	115.71	120.05	124.59	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.04	183.21	190.72	198.61	206.90	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.41	364.87	382.28	400.69	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	46063.406	4495.547	235.538	235.538	1.000	0
231031	20:25:05.705	231031	20:27:05.710	7803	7923	120	1.000	2.626	4685.925	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.13	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.70	68.00	70.38	72.85	75.42	78.08	80.86	83.75	86.75	89.87	93.12	96.51	100.04	103.71	107.54	111.54	115.70	120.05	124.59	129.33	134.29	139.47	144.89	150.55	156.49	162.70	169.22	176.04	183.20	190.72	198.61	206.90	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.41	364.87	382.28	400.69	420.17	440.80	462.63	485.75	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	46905.711	4543.564	238.799	238.799	1.000	0
231031	20:27:29.826	231031	20:29:29.824	7947	8067	120	1.000	2.627	4686.586	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.70	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.19	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.74	41.08	42.46	43.88	45.36	46.90	48.49	50.13	51.84	53.61	55.44	57.35	59.32	61.37	63.50	65.70	67.99	70.37	72.84	75.41	78.08	80.86	83.74	86.75	89.87	93.12	96.51	100.03	103.71	107.54	111.53	115.70	120.05	124.59	129.33	134.28	139.46	144.88	150.55	156.48	162.70	169.21	176.04	183.20	190.71	198.61	206.90	215.61	224.77	234.42	244.56	255.25	266.52	278.40	290.92	304.14	318.10	332.84	348.41	364.87	382.28	400.69	420.17	440.79	462.63	485.75	510.25	536.20	563.72	592.88	623.80	656.60	691.39	728.30	767.46	809.03	853.15	900.00	1.040	0.0	0.000	46143.462	4415.405	229.049	229.049	1.000	0
231031	20:29:53.935	231031	20:31:53.937	8091	8211	120	1.000	2.625	4686.056	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	46109.274	4483.112	233.355	233.355	1.000	0
231031	20:32:18.042	231031	20:34:18.043	8235	8355	120	1.000	2.626	4686.077	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.13	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.70	68.00	70.38	72.85	75.42	78.08	80.86	83.75	86.75	89.87	93.12	96.51	100.04	103.71	107.54	111.54	115.70	120.05	124.59	129.33	134.29	139.47	144.89	150.55	156.49	162.70	169.22	176.04	183.20	190.72	198.61	206.90	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.41	364.87	382.28	400.69	420.17	440.80	462.63	485.75	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	45402.382	4566.564	244.761	244.761	1.000	0
231031	20:34:42.145	231031	20:36:42.152	8379	8499	120	1.000	2.626	4685.968	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.13	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.70	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.87	93.13	96.51	100.04	103.71	107.54	111.54	115.70	120.05	124.59	129.34	134.29	139.47	144.89	150.56	156.49	162.70	169.22	176.04	183.21	190.72	198.61	206.90	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.41	364.87	382.28	400.69	420.17	440.80	462.63	485.75	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	45157.356	4426.424	232.579	232.579	1.000	0
231031	20:37:06.269	231031	20:39:06.274	8524	8644	120	1.000	2.625	4686.324	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.62	206.91	215.62	224.78	234.43	244.57	255.27	266.53	278.41	290.93	304.15	318.11	332.84	348.42	364.88	382.28	400.69	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	44668.860	4501.966	241.409	241.409	1.000	0
231031	20:39:30.392	231031	20:41:30.390	8668	8788	120	1.000	2.626	4686.685	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.87	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.61	206.91	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.42	364.88	382.28	400.69	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	44255.069	4464.913	235.360	235.360	1.000	0
231031	20:41:54.505	231031	20:43:54.501	8812	8932	120	1.000	2.625	4686.864	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	43779.865	4585.858	244.032	244.032	1.000	0
231031	20:44:18.615	231031	20:46:18.619	8956	9076	120	1.000	2.626	4687.032	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.32	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.87	93.13	96.51	100.04	103.71	107.54	111.54	115.71	120.05	124.59	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.72	198.61	206.90	215.62	224.78	234.42	244.57	255.26	266.53	278.40	290.93	304.15	318.10	332.84	348.41	364.88	382.28	400.69	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	43914.480	4591.408	246.532	246.532	1.000	0
231031	20:46:42.735	231031	20:48:42.732	9100	9220	120	1.000	2.626	4687.122	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	43878.612	4603.256	248.066	248.066	1.000	0
231031	20:49:06.850	231031	20:51:06.848	9244	9364	120	1.000	2.626	4687.377	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.65	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.51	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.29	139.47	144.89	150.56	156.49	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.93	304.15	318.11	332.85	348.42	364.88	382.28	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.88	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	44775.323	4646.067	250.315	250.315	1.000	0
231031	20:51:30.954	231031	20:53:30.955	9388	9508	120	1.000	2.626	4687.373	1	10.00	10.32	10.65	10.99	11.35	11.71	12.09	12.48	12.88	13.30	13.73	14.17	14.63	15.10	15.59	16.09	16.61	17.15	17.71	18.28	18.87	19.49	20.12	20.78	21.45	22.15	22.88	23.62	24.40	25.20	26.02	26.88	27.76	28.67	29.62	30.60	31.61	32.66	33.74	34.86	36.02	37.22	38.46	39.75	41.08	42.46	43.89	45.37	46.90	48.49	50.14	51.84	53.61	55.45	57.35	59.33	61.37	63.50	65.71	68.00	70.38	72.85	75.42	78.09	80.86	83.75	86.75	89.88	93.13	96.52	100.04	103.72	107.55	111.54	115.71	120.06	124.60	129.34	134.30	139.48	144.89	150.56	156.50	162.71	169.22	176.05	183.21	190.73	198.62	206.91	215.62	224.79	234.43	244.58	255.27	266.53	278.41	290.94	304.15	318.11	332.85	348.42	364.88	382.29	400.70	420.18	440.80	462.63	485.76	510.25	536.21	563.72	592.89	623.81	656.60	691.39	728.30	767.47	809.03	853.16	900.00	1.040	0.0	0.000	45464.089	4622.687	249.479	249.479	1.000	0
