#Inverted Scan Results
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#DMA Dims: 
#Center Rod OD(m): 0.031200
#Shell ID(m): 0.036130
#Length(m): 0.339000
#--------------------------------------------------------
#Transformations/Corrections
#Plumbing Delay Time: 4.200000
#Desmearing: N = N0 * exp( -t / tau )
#Tau: 0.250
#CPC Counting Efficiency: nu = 1 - (C0 / (1 + exp((Dp - C1)/C2)))
#C0 = 1.150000
#C1 = 11.300000
#C2 = 2.100000
#--------------------------------------------------------
#Scanning Configuration
#CPC Flow Type: Measured CPC Flow
#CPC Fixed Detector Flow: 0.30
#--------------------------------------------------------
#Status Flags
#NumFlag: 0 - OK, 999 - DNE, nnn - (?)
#
#--------------------------------------------------------
#StartDate	StartTime	EndDate	EndTime	StartSecs	EndSecs	Temp(K)	Press(hPa)	NumBins	Bin1_10.16	Bin2_10.49	Bin3_10.82	Bin4_11.17	Bin5_11.53	Bin6_11.90	Bin7_12.28	Bin8_12.68	Bin9_13.09	Bin10_13.51	Bin11_13.94	Bin12_14.40	Bin13_14.86	Bin14_15.34	Bin15_15.84	Bin16_16.35	Bin17_16.88	Bin18_17.43	Bin19_17.99	Bin20_18.57	Bin21_19.18	Bin22_19.80	Bin23_20.45	Bin24_21.11	Bin25_21.80	Bin26_22.51	Bin27_23.25	Bin28_24.01	Bin29_24.79	Bin30_25.61	Bin31_26.45	Bin32_27.31	Bin33_28.21	Bin34_29.14	Bin35_30.10	Bin36_31.10	Bin37_32.13	Bin38_33.19	Bin39_34.29	Bin40_35.43	Bin41_36.61	Bin42_37.83	Bin43_39.10	Bin44_40.41	Bin45_41.76	Bin46_43.17	Bin47_44.62	Bin48_46.13	Bin49_47.69	Bin50_49.31	Bin51_50.98	Bin52_52.72	Bin53_54.52	Bin54_56.39	Bin55_58.33	Bin56_60.34	Bin57_62.43	Bin58_64.59	Bin59_66.84	Bin60_69.18	Bin61_71.60	Bin62_74.12	Bin63_76.74	Bin64_79.46	Bin65_82.29	Bin66_85.24	Bin67_88.30	Bin68_91.49	Bin69_94.80	Bin70_98.26	Bin71_101.86	Bin72_105.61	Bin73_109.52	Bin74_113.60	Bin75_117.86	Bin76_122.30	Bin77_126.94	Bin78_131.79	Bin79_136.85	Bin80_142.15	Bin81_147.69	Bin82_153.49	Bin83_159.56	Bin84_165.93	Bin85_172.59	Bin86_179.59	Bin87_186.92	Bin88_194.62	Bin89_202.71	Bin90_211.21	Bin91_220.14	Bin92_229.54	Bin93_239.44	Bin94_249.85	Bin95_260.82	Bin96_272.39	Bin97_284.59	Bin98_297.45	Bin99_311.03	Bin100_325.37	Bin101_340.52	Bin102_356.53	Bin103_373.46	Bin104_391.36	Bin105_410.30	Bin106_430.34	Bin107_451.56	Bin108_474.03	Bin109_497.83	Bin110_523.04	Bin111_549.76	Bin112_578.09	Bin113_608.12	Bin114_639.96	Bin115_673.74	Bin116_709.57	Bin117_747.59	Bin118_787.94	Bin119_830.76	Bin120_876.23	NumFlag
231031	20:10:41.028	231031	20:12:41.030	6938	7058	26.636	950.734	120	3947.71	4116.51	4578.80	4879.37	4865.72	4542.72	4082.28	3707.93	3513.88	3480.42	3632.37	4051.21	4748.85	5488.75	5909.37	5959.90	5978.73	6152.67	6336.12	6458.49	6831.63	7860.69	9379.89	10482.27	10653.91	10757.94	11797.36	13383.71	14245.56	14369.89	15244.02	18097.92	22102.31	24413.49	23771.58	22762.86	24170.24	26647.34	28064.86	30740.23	33896.46	33890.18	33826.78	36530.81	40201.46	43161.87	44497.56	46218.28	48819.99	52701.45	53670.37	53205.59	53261.15	57595.83	58665.43	58314.50	61027.51	63768.28	58489.54	57306.10	61414.15	64151.68	62940.62	58594.34	60223.08	59465.28	55461.26	49405.10	46653.93	44289.43	46802.73	47208.72	43988.76	44065.78	39668.76	39506.86	35164.56	34092.05	35534.06	37136.84	35342.81	33269.36	29002.54	26808.57	27085.92	28704.94	29587.88	29810.69	24510.28	19544.25	15274.51	11541.37	6556.07	5603.16	7637.44	17211.15	38216.59	60134.17	73273.88	68162.54	53064.86	34680.23	22682.98	14097.79	8489.39	4708.39	3605.90	5317.06	6745.47	5925.58	3530.34	2438.04	1191.80	749.59	680.77	503.56	286.91	216.36	193.89	274.07	0
231031	20:13:05.142	231031	20:15:05.137	7082	7202	26.646	950.602	120	2409.75	2226.54	3924.47	4928.18	5214.98	5056.04	4653.03	4146.39	3766.42	3790.57	4259.96	4923.35	5468.57	5730.87	5648.14	5295.51	5028.62	5193.14	5926.09	7211.84	8720.88	9747.45	9988.27	10102.65	10610.74	11635.73	13139.74	14386.26	14958.14	15623.75	16760.03	18323.44	20112.86	21343.40	22228.22	23616.45	24816.39	25749.66	27091.36	28354.50	30413.95	33035.74	34959.34	36257.78	37982.47	40212.02	43021.79	46810.98	49556.14	49651.47	53205.42	57103.09	54895.63	54280.98	56987.55	58902.20	60397.03	60175.08	58983.52	56121.88	57828.81	60038.72	58251.22	55946.65	56129.89	51681.54	50807.40	52974.06	52841.99	47856.89	47173.56	47238.62	45622.66	46036.13	45381.67	41783.95	38637.68	37303.48	38072.16	36516.97	37333.87	35610.61	31637.59	28848.93	25808.97	23906.14	25092.70	24475.90	24065.78	19394.73	12300.19	11225.97	7594.26	5509.06	7184.04	15800.97	35096.92	64068.31	74245.09	67005.83	53000.19	33489.72	22268.69	13139.63	6336.14	4023.18	4596.09	5455.64	5788.44	6442.40	4575.37	2461.25	1542.07	621.58	675.30	570.68	408.55	239.26	68.38	56.13	0
231031	20:15:29.246	231031	20:17:29.254	7226	7347	26.626	950.682	120	3352.74	3488.54	3833.86	4070.65	4207.96	4194.44	3941.56	3508.50	3094.74	2908.21	3042.66	3432.37	3831.04	4043.75	4166.23	4494.22	5203.73	6077.89	6575.58	6564.48	6573.05	7145.80	8342.69	9761.24	10867.09	11354.18	11278.36	11308.69	12188.54	13661.14	15245.06	17544.12	20538.90	22176.86	22139.46	22868.64	23977.08	24767.43	26993.13	28472.23	28701.06	31057.49	34065.82	36739.78	39290.89	40598.81	41034.49	42253.53	44781.07	46189.61	45336.76	46153.39	49521.68	51990.65	52880.08	51966.22	55257.02	59350.09	58172.75	55703.64	61242.19	60020.40	57693.10	58953.63	56505.40	56768.20	56152.07	54750.18	52270.62	46550.35	45730.45	46804.17	50813.95	44934.79	46280.00	41342.51	36124.45	35595.67	38620.19	39270.84	38183.64	36483.06	30242.66	25593.01	25371.55	23729.14	27036.09	26573.22	23442.35	18484.88	14026.33	10314.19	6549.06	5985.31	8517.66	19456.08	39388.59	63335.21	71334.60	68661.14	49197.95	36666.07	21905.51	11347.22	6775.77	4235.98	4468.42	5483.49	6093.99	6233.82	4790.87	2134.19	1120.99	477.25	599.89	810.88	461.66	187.96	87.70	249.49	0
231031	20:17:53.365	231031	20:19:53.368	7371	7491	26.632	950.766	120	5784.01	5853.87	5513.28	5155.13	4720.38	4224.83	3786.56	3570.44	3657.36	3960.14	4246.32	4333.69	4197.61	4026.81	4106.26	4558.96	5221.43	5853.73	6363.43	6758.29	7015.14	7172.52	7268.12	7538.61	8437.59	9963.95	11422.29	12442.33	13540.58	14834.47	15739.42	16475.16	17687.18	19099.56	19930.63	21157.66	23338.00	24178.83	24210.94	25813.84	28700.74	30420.44	31536.82	32944.02	35118.20	37619.10	40304.05	43680.00	43750.60	43928.52	43526.66	46868.42	50323.70	51357.61	51409.19	53510.78	55862.12	55571.95	55807.42	60089.20	58397.01	56249.99	56170.14	54461.55	53690.95	54688.17	55569.32	47376.93	47182.70	48191.48	44836.83	44987.04	48597.35	48188.95	44547.89	41375.59	40797.63	40226.87	36766.95	38280.96	40259.00	40102.03	34401.77	29019.46	25113.59	22514.99	24718.52	25957.38	24717.77	19036.60	14222.24	9544.45	6408.95	5215.90	7507.38	17073.76	38427.58	64702.70	72170.35	68737.16	48426.19	34687.76	20966.27	12243.47	6545.59	4326.93	4249.27	5231.07	5096.86	5776.90	4152.72	2383.80	1892.06	1011.38	1379.84	500.54	518.16	295.87	301.50	254.18	0
231031	20:20:17.473	231031	20:22:17.474	7515	7635	26.608	950.868	120	5270.40	4980.69	4058.69	3323.48	2856.21	2620.30	2544.27	2578.30	2729.84	3036.58	3489.80	3972.08	4281.24	4287.12	4118.27	4072.22	4381.70	5075.01	5877.40	6315.12	6281.24	6349.13	7055.99	8304.16	9446.06	9963.10	10057.00	10613.04	12314.80	14405.70	14994.29	14489.47	15428.90	17614.04	18908.79	20214.24	22767.07	24973.76	25336.10	25981.49	29084.87	30593.59	29342.14	32275.76	36555.02	37315.80	36621.10	38740.10	40497.74	41153.05	44803.43	45572.39	45727.47	46543.26	47901.64	52118.93	54445.71	55663.65	57930.34	58982.73	55360.28	55592.19	54076.03	53475.20	55613.21	52285.80	52968.07	51925.17	46877.01	44620.32	47277.38	47828.74	47572.66	48330.70	47994.12	40243.43	38296.65	40730.37	40187.63	41488.06	42087.59	41806.10	33764.67	26264.17	25377.77	25372.37	28255.24	26809.19	23258.58	17419.52	13002.40	9607.26	6686.84	4606.24	7570.96	16623.09	37310.18	62779.67	74717.44	66084.98	54273.59	35384.90	21397.86	11395.17	6620.98	5794.57	4254.25	4725.82	6374.42	6163.90	3976.27	2767.86	1869.42	1140.41	1032.94	639.12	508.83	209.17	290.22	214.11	0
231031	20:22:41.584	231031	20:24:41.590	7659	7779	26.581	950.807	120	4082.61	4185.27	4238.21	4174.21	3967.35	3696.01	3489.42	3399.50	3328.34	3146.36	2898.83	2791.28	2980.76	3465.60	4123.74	4862.14	5702.43	6585.93	7097.35	6875.89	6432.74	6656.90	7786.89	9094.55	9514.18	9147.66	8968.26	9629.61	11155.01	12956.14	14388.73	15126.54	15718.35	17413.40	20293.09	23070.10	25175.99	26351.44	26329.59	26610.81	27685.67	29223.98	31293.42	33655.63	35150.39	35918.50	36496.82	36665.87	37880.09	40340.20	41078.89	42787.95	43993.87	46240.99	46573.11	47230.96	50628.90	51430.90	51478.02	49905.16	51100.68	52739.69	50605.46	49450.15	50072.35	52919.80	51273.24	46636.99	43399.41	45473.20	45977.55	46534.38	43522.12	42688.51	47754.81	41760.20	38865.55	39851.51	36022.14	42223.72	47003.78	39227.74	31463.19	30523.83	26867.00	26403.92	25643.54	26625.45	24350.11	16903.40	13043.39	8452.78	5103.74	4975.82	8602.47	18589.59	38653.75	63059.82	76818.16	68721.96	53787.13	36572.39	21345.34	12763.86	8159.92	3872.86	2898.78	4995.42	5630.52	5573.62	4339.27	2427.26	1824.82	940.66	516.57	726.73	469.81	374.40	406.50	91.26	0
231031	20:25:05.705	231031	20:27:05.710	7803	7923	26.589	950.871	120	4966.54	5240.54	5214.09	5164.64	5030.06	4775.15	4461.76	4200.51	4061.36	4047.43	4113.85	4199.88	4261.52	4303.37	4370.23	4483.32	4599.18	4697.18	4907.20	5455.60	6429.93	7616.48	8704.55	9786.12	10925.44	11533.76	11418.79	11395.21	12035.22	13505.89	15587.46	17465.60	19816.62	22789.00	23211.70	21517.47	21651.63	24625.09	27266.73	27425.57	27871.67	29254.75	31394.49	34028.69	35486.20	35669.03	37085.57	37501.89	38374.85	42023.88	44502.84	46803.96	50339.87	51735.26	51184.83	50692.77	50176.87	51488.76	50411.94	50525.83	52296.14	49385.21	47124.69	48187.69	49085.29	49729.47	48842.77	45422.62	43812.64	43461.98	44052.18	43603.29	46302.81	46757.14	46781.46	44213.12	43160.36	39664.83	39923.72	42394.80	39579.87	39562.99	34385.84	28620.25	24582.17	27426.64	27733.13	26532.17	25111.00	21388.30	16842.22	10250.24	6334.68	4262.46	7787.87	17394.27	38110.64	59842.51	71595.13	67731.16	55819.05	37232.19	20989.52	12881.63	7592.86	5006.23	4765.59	5266.91	6573.71	7002.26	3703.29	2460.89	1918.24	857.93	541.34	1063.03	236.77	299.21	308.26	79.18	0
231031	20:27:29.826	231031	20:29:29.824	7947	8067	26.608	950.808	120	4955.63	5358.02	5350.03	5140.40	4732.17	4274.45	3890.40	3609.42	3444.32	3469.16	3747.35	4242.18	4767.29	5074.66	5079.81	4924.83	4765.84	4702.63	4857.46	5292.03	5960.70	6847.59	7892.11	8845.80	9523.68	10359.34	11940.20	13580.68	14223.16	14759.45	15488.55	15650.37	16503.02	18429.59	19306.52	19586.39	21348.65	23393.83	24429.38	26667.50	30020.20	31470.18	32267.74	34007.83	34744.67	35065.36	36439.15	38705.62	42279.37	45268.37	45786.32	44792.23	46342.72	46772.96	48582.99	50745.31	52400.37	54493.99	54590.37	53909.67	55347.09	53524.15	51639.12	49711.05	48698.95	49888.08	50099.67	46013.48	45627.10	42511.72	41187.86	38286.49	42004.72	42962.62	41776.49	38148.92	36232.84	35156.97	37287.91	40147.32	41654.44	38554.52	31067.45	28503.93	24909.03	26553.00	28595.72	28262.34	27282.71	21054.76	13116.62	8253.86	6010.10	5430.50	7224.18	17691.09	38685.81	59884.86	70104.50	69849.68	52739.84	35393.65	21261.39	13088.86	8534.54	4241.99	3911.98	5571.07	6684.99	6123.79	3988.70	2572.40	1194.25	873.34	644.04	269.92	165.63	184.60	81.85	194.18	0
231031	20:29:53.935	231031	20:31:53.937	8091	8211	26.582	950.841	120	3260.16	3479.57	4064.61	4367.43	4286.31	3962.56	3642.67	3488.89	3564.63	3883.85	4373.70	4773.25	4804.30	4552.73	4401.11	4547.74	4802.10	4912.17	4960.05	5213.37	5827.01	6766.81	7803.12	8733.97	9591.82	10553.73	11462.78	11705.88	11733.89	12751.28	14686.23	16335.69	17838.24	20045.45	20885.70	20300.60	21267.52	22956.70	24722.49	25974.63	25340.80	27285.03	32966.94	36009.10	34083.90	32878.61	36623.17	42078.94	43621.11	42145.52	41798.58	45356.01	47500.84	47552.62	47729.90	50217.02	52741.25	51842.97	52821.72	54542.17	49744.02	49015.85	53255.61	50006.83	51042.34	53368.96	51032.98	48134.55	45723.69	41660.97	41778.79	42637.18	43528.46	41787.40	38706.05	38515.09	34401.80	33022.37	37212.97	41012.41	40495.42	37826.17	32907.66	28852.18	26497.25	27624.81	30425.81	31352.37	25480.79	19600.60	14710.33	10671.33	7031.71	5961.03	8555.44	17056.75	36872.76	63556.46	75711.04	67675.66	53606.61	36211.27	21039.90	12768.08	7135.46	4689.17	3748.56	4700.11	6326.71	5179.18	4772.08	3176.04	1262.00	830.64	1057.99	661.13	357.95	91.89	130.23	17.87	0
231031	20:32:18.042	231031	20:34:18.043	8235	8355	26.566	950.865	120	4230.28	3885.79	3769.74	3586.13	3497.32	3692.00	4181.79	4804.35	5252.63	5258.62	4846.01	4278.69	3837.08	3628.39	3642.28	3927.00	4561.34	5363.44	5928.95	6178.84	6376.60	6732.31	7288.34	7962.19	8715.90	9806.36	11151.77	12015.86	12259.96	12531.46	13170.02	14103.29	15651.95	17946.75	19494.09	19806.33	21080.43	23318.76	24237.75	23759.81	24571.11	27983.64	31298.53	34938.08	37989.35	36284.39	35479.38	37989.83	41068.63	43055.35	43621.05	44004.88	43867.49	43939.12	46111.87	47739.19	47677.22	50247.02	52907.41	53152.79	52951.61	52611.82	56088.28	53205.45	51735.02	49121.31	49878.61	48276.33	43099.53	43054.58	42500.52	41366.81	41460.94	39336.26	38268.05	40416.95	38280.13	35587.49	34521.36	36144.47	39300.94	35494.60	31293.25	26283.33	25383.28	27116.71	28433.38	24528.54	21114.38	17119.22	14608.30	10928.31	6354.53	5389.12	8480.00	18312.68	38362.76	61224.39	74320.12	73921.28	51659.77	33420.00	22946.51	12684.58	8452.88	5222.71	5062.49	4892.17	7846.38	8119.32	4700.29	1849.47	1062.02	1090.70	565.16	1041.40	393.74	263.86	191.83	514.62	0
231031	20:34:42.145	231031	20:36:42.152	8379	8499	26.578	950.828	120	4195.83	4324.53	4241.69	3971.02	3532.15	3100.75	2841.07	2796.98	2942.83	3258.51	3713.11	4206.14	4554.48	4600.96	4411.91	4307.59	4559.97	5104.33	5654.68	6190.90	6957.43	7838.44	8307.08	8492.10	9056.98	10011.81	10682.09	11046.59	12078.03	13823.37	15125.47	15400.55	15197.72	15880.58	18393.26	21187.53	22549.54	23186.46	23537.59	25141.61	27340.02	28630.06	29984.42	32309.68	34212.25	33976.49	35452.22	38814.52	39878.59	39909.93	40310.25	45059.41	45801.00	45590.64	47179.48	47410.79	51110.60	53580.35	55359.21	53338.12	51800.66	51377.55	49817.26	50518.89	48902.02	48151.39	49006.27	46288.91	44717.33	43798.16	40951.49	39817.75	46311.65	45062.62	45025.24	40253.97	37440.44	35714.08	36959.93	36739.56	35624.59	35893.03	31420.58	25629.07	22616.61	24738.12	24496.64	26403.09	23649.77	19998.36	16504.62	12177.87	7394.24	5012.37	7866.58	18351.33	38524.42	60172.41	74025.36	68464.03	53541.12	32404.59	19199.45	13706.22	7674.99	4848.82	4090.23	5979.11	6295.46	6194.71	3894.59	2550.14	1574.54	954.58	736.96	653.74	282.21	291.06	324.62	40.03	0
231031	20:37:06.269	231031	20:39:06.274	8524	8644	26.620	950.850	120	6730.78	7654.88	5939.07	4412.39	3323.33	2772.33	2523.78	2424.40	2575.38	2991.48	3455.09	3774.26	3982.33	4197.90	4394.53	4499.61	4606.70	4833.27	5141.22	5529.00	6108.97	6928.29	7743.44	8333.86	8920.80	9701.14	10382.64	10831.97	11587.02	12912.64	14289.22	14962.55	14850.24	15379.00	17210.05	19286.13	21191.50	22586.74	24001.91	25559.14	26280.51	27278.12	29233.74	30600.97	30202.10	30980.57	34044.87	36571.03	38542.69	38541.96	39766.17	41599.55	42024.64	44854.79	48332.93	50674.97	51261.51	51392.76	53468.01	55126.83	57059.99	51832.85	47997.38	48547.21	48078.59	46483.38	46736.09	45160.66	45734.30	43314.20	41250.37	38914.76	41645.24	42351.11	41799.78	40202.21	35429.00	40755.33	35878.42	33934.11	35043.02	39133.32	32470.09	27133.32	25919.25	24423.41	23123.22	24081.12	23634.16	20646.43	16269.53	12088.20	8466.72	5686.36	8762.64	18580.36	38337.46	64946.68	77416.27	67397.99	49838.57	34724.61	20164.47	11204.05	5077.70	4495.43	4364.52	6444.03	6772.50	6975.77	4555.05	2695.80	1014.25	946.28	739.88	900.92	843.57	282.99	313.74	500.86	0
231031	20:39:30.392	231031	20:41:30.390	8668	8788	26.643	950.816	120	4086.53	3884.55	4161.20	4171.91	3901.91	3623.33	3523.82	3501.96	3412.04	3214.94	3044.40	3030.99	3185.71	3401.43	3556.84	3721.38	4074.27	4636.27	5304.35	5915.99	6327.87	6525.96	6570.61	6752.25	7500.83	8840.74	10438.05	12042.38	13141.34	13301.89	13192.65	13825.08	15541.93	17240.09	17853.89	18281.04	19723.79	22791.59	26189.90	26952.13	25927.29	27481.29	31715.20	32558.14	29139.47	27686.94	29857.63	35670.99	39169.28	37381.53	37611.72	37422.09	42069.36	47486.07	49830.91	49289.15	50546.57	52515.69	50315.13	52032.65	49867.24	50600.91	51207.93	48379.10	48648.86	48985.69	46176.51	44144.00	43061.83	40836.73	36525.55	36435.82	39716.72	40197.30	39867.23	41357.14	36916.14	32482.34	33166.12	37957.19	39482.58	37627.80	36160.65	31605.20	27299.72	26709.54	31504.40	30244.86	25585.90	19947.66	14380.64	10968.38	9530.40	6120.85	6783.75	17493.41	35832.19	61148.15	71162.24	67954.43	54599.15	34163.90	19810.74	13011.04	7747.59	4464.75	4671.40	5841.39	6563.85	5994.68	4866.74	2726.79	1302.75	863.96	892.13	901.31	355.91	144.93	78.84	189.56	0
231031	20:41:54.505	231031	20:43:54.501	8812	8932	26.664	950.901	120	5514.38	5545.44	4711.94	4416.14	4630.52	4823.64	4487.74	3699.71	2970.22	2609.74	2646.95	3040.21	3609.64	4025.68	4097.48	4061.97	4129.31	4389.79	4883.24	5473.51	5967.26	6378.68	6742.92	7276.43	8384.13	9923.42	11026.38	11189.42	11066.11	11831.06	13588.94	14949.94	14979.12	14782.53	15720.85	17589.79	19272.25	20319.64	21508.90	22281.74	23706.65	26179.84	28297.40	30367.44	32032.77	32427.59	33109.69	33277.95	35564.19	38736.72	38969.07	38162.46	41055.11	44865.88	44494.38	44542.92	47746.77	46934.48	46852.34	48481.31	47900.60	49343.52	47627.93	47794.24	46615.21	49921.12	47100.47	45766.41	42760.41	39428.05	39671.52	38419.83	38193.66	40989.58	39851.14	34114.02	33781.21	34800.93	34086.15	38583.23	38955.93	40476.58	33573.83	28679.07	26818.16	26483.93	27476.06	27707.10	25414.93	22756.83	17112.48	12540.29	8437.36	6197.63	8225.86	17445.28	39723.79	62754.00	74267.92	73722.23	53240.30	33534.88	22044.71	13657.81	7789.21	6143.76	3861.10	5830.93	7185.48	6174.38	4917.06	2221.03	1417.37	966.69	726.26	937.74	665.35	177.73	173.50	205.48	0
231031	20:44:18.615	231031	20:46:18.619	8956	9076	26.673	950.924	120	6286.17	6346.56	5196.62	4193.47	3485.56	3095.85	3001.86	3184.92	3572.62	3928.32	3987.41	3799.06	3707.21	3965.32	4475.91	4841.77	4802.92	4637.14	4764.46	5308.09	6093.82	6801.06	7135.90	7380.93	8310.31	10057.72	11684.05	12368.86	12112.52	11718.33	12335.85	13879.33	15136.89	15795.29	16374.98	17373.28	19057.11	20394.05	21028.06	22624.71	25246.59	26806.15	27915.70	29962.69	33114.75	34910.77	34955.76	36964.19	39172.51	37878.54	40280.88	40639.57	41497.94	45137.73	45663.08	44297.09	44813.45	46503.35	49594.36	50227.28	46839.99	44717.60	42098.94	43701.14	47112.62	45478.28	44508.35	45217.33	40805.66	38041.01	38102.04	43513.49	42253.23	42895.01	40230.56	38945.31	37784.64	36264.20	36415.55	41808.55	39996.29	38192.07	34196.12	29699.63	27132.85	28024.84	28766.95	27286.96	24116.70	18138.71	12645.00	9980.09	7735.54	5129.66	8161.47	19533.18	39778.42	58006.96	73009.68	68402.38	54798.18	34554.93	22325.45	15103.21	7625.12	5135.67	5262.17	5981.13	6248.71	7518.73	5685.78	2972.22	1580.84	1124.80	891.37	743.03	337.21	242.74	247.94	194.17	0
231031	20:46:42.735	231031	20:48:42.732	9100	9220	26.699	950.859	120	2210.16	2155.62	2794.68	3331.49	3637.21	3587.08	3203.31	2758.35	2556.89	2712.38	3102.24	3503.86	3814.12	4128.33	4561.58	5073.60	5540.21	5906.12	6163.47	6349.44	6677.21	7263.50	7771.62	8030.00	8367.27	8862.68	9308.33	9931.29	11056.67	12337.44	13638.83	15617.63	17388.50	17217.59	16558.74	17625.20	20261.18	22490.64	23568.61	24254.56	25694.70	26525.03	26555.73	28942.83	31933.90	32294.93	33832.42	38380.06	38530.57	39312.10	39485.84	38658.30	38838.19	40733.43	41911.42	44466.04	45829.77	48516.12	47542.68	48214.08	50317.26	47776.98	47132.90	49974.87	50639.90	46721.17	44802.93	42254.28	44180.53	39097.75	35479.34	40583.68	41984.96	41361.92	43213.42	36997.93	36967.20	36966.06	37816.14	36821.68	37894.26	40955.60	35185.60	28843.64	26489.92	24938.37	27912.68	29178.85	25217.99	21204.35	13805.65	10251.37	8235.69	6848.54	8255.41	16230.71	37461.94	59666.21	73535.08	68055.68	52469.87	34096.21	21576.29	14428.04	9222.83	6589.85	4278.92	5205.35	7740.27	7351.75	5098.19	3481.61	1598.30	1431.37	885.51	645.52	609.62	511.81	132.09	16.92	0
231031	20:49:06.850	231031	20:51:06.848	9244	9364	26.713	950.890	120	4464.45	4217.29	4165.71	4017.15	3820.48	3649.12	3556.30	3609.38	3854.47	4224.03	4513.98	4492.81	4138.62	3748.11	3663.97	3969.40	4456.37	4863.27	5230.23	5829.29	6708.09	7590.48	8175.62	8588.53	9237.27	10174.29	11101.70	11784.32	12431.49	13721.03	15451.47	16373.94	17035.37	18669.29	20311.25	21266.95	21756.47	22354.16	24302.81	27009.63	28604.90	28177.03	28572.22	30355.94	33004.09	35325.11	36616.21	36970.57	38329.88	39759.56	39964.74	42827.40	46254.18	45693.99	46838.42	51756.36	51352.17	52624.37	53700.54	50398.32	48630.04	50047.04	46682.84	45061.52	45713.65	44004.45	38527.73	38795.03	39580.91	38742.60	39025.59	38449.65	42211.33	42329.12	41722.26	37843.12	36528.73	37043.97	37899.18	39561.53	37493.89	35663.73	31651.43	27992.09	25889.23	24161.15	25068.60	24474.27	21869.70	18369.97	14872.51	10778.17	8246.49	5790.38	8035.48	14706.39	38157.59	62857.12	74354.18	73118.50	57188.52	38673.01	24823.08	15070.71	7816.27	4401.87	4429.53	5451.02	7164.24	7088.27	4539.27	3031.84	1536.71	1199.53	846.20	478.79	480.61	850.67	184.99	62.51	0
231031	20:51:30.954	231031	20:53:30.955	9388	9508	26.695	950.850	120	5849.82	5298.20	4547.15	4114.64	4077.18	4349.89	4723.29	4959.04	4941.15	4624.83	4092.46	3551.67	3173.18	3132.38	3538.47	4253.99	4991.94	5699.74	6430.72	7037.90	7288.85	7346.25	7829.90	8837.84	9378.76	9171.81	9506.98	11212.85	13649.92	15262.50	15059.02	14808.80	16900.19	19520.58	19427.62	19393.40	22138.83	24950.14	25762.02	26542.39	29068.17	32499.90	32689.22	32683.62	34829.19	34861.49	35775.27	38487.23	39569.63	40577.63	44638.08	48043.82	50504.13	51716.00	50847.45	48690.64	46934.11	51637.37	53265.37	47652.31	46884.11	47838.60	51972.73	49172.77	46852.22	46686.42	45183.22	40199.97	39650.99	39468.11	36551.72	38658.43	38497.40	40283.80	39804.62	35804.27	34369.48	35586.60	36106.05	39543.70	38967.82	37303.44	35497.38	27771.69	25931.70	27499.95	30297.91	29802.68	27703.60	20143.82	13662.21	10086.64	6840.74	5838.28	6608.08	16067.95	36494.11	62032.30	70334.05	68480.06	53684.03	38972.37	24408.78	13780.65	8025.84	5064.35	5723.89	5413.39	6541.30	6010.29	5669.53	3347.54	2188.83	984.25	624.69	890.18	729.12	389.46	179.36	197.61	0
231031	20:53:55.066	231031	20:55:55.063	9532	9652	26.703	950.812	120	4852.32	4309.50	4430.70	4562.54	4709.02	4761.01	4576.87	4232.34	3963.75	3830.21	3668.59	3472.65	3414.07	3589.95	3988.58	4587.00	5337.91	5983.34	6195.85	6102.08	6231.58	6919.98	7956.65	8656.16	8772.58	9012.37	9956.81	11480.69	12967.83	13616.79	13290.01	13338.36	15264.11	18854.71	21271.14	21233.98	22139.48	25319.31	27050.17	25920.89	26817.51	29282.69	29602.25	30045.64	33948.73	37801.99	36647.66	36561.36	39451.51	40673.57	43673.66	45322.70	45287.72	45713.67	49783.22	50918.27	51289.20	50102.86	50015.21	53348.19	56918.67	51845.09	50116.11	50832.38	47011.91	47709.28	44923.07	42787.45	41823.77	39693.30	38643.73	39004.40	38136.52	37211.90	35715.03	37234.04	34441.23	31886.97	32935.90	35231.54	35764.19	35928.60	34066.79	31022.58	27832.26	25297.53	26674.46	27281.40	23041.35	19244.59	16721.69	10738.29	8119.23	5816.31	7130.38	16887.81	37538.66	60299.17	75544.41	71968.62	53485.34	36397.79	22876.92	14348.64	8478.72	5309.60	5394.70	4584.79	6879.33	6382.78	4899.17	3077.67	1446.34	726.42	918.51	485.71	485.25	962.43	282.19	35.89	0
